journey_id,user_id,conversion_timestamp,order_value_usd,n_touchpoints,journey_span_days,converting_channel,segment
j_1a8d407a6d,u_11edcdc25fd0,2023-10-17 02:20:17,46.66,1,0,display_programmatic,price_sensitive
j_6c46ade063,u_27e9cfb0bf22,2023-02-09 21:08:51,45.96,6,17,paid_social_instagram,price_sensitive
j_fd5552171b,u_2922638d30fd,2023-10-26 18:42:09,143.66,1,0,paid_social_facebook,high_intent_shopper
j_4744a66fb1,u_b97ab5f9cb2c,2023-04-24 13:05:20,68.04,2,6,paid_search_google,high_intent_shopper
j_8eb30fb76f,u_5433d755b351,2023-04-30 21:06:47,86.44,2,13,paid_search_bing,high_intent_shopper
j_181d9d5f59,u_6f42a366af2d,2023-04-29 12:22:49,32.12,3,5,paid_search_google,price_sensitive
j_e8b5e515bc,u_1da9460a0c8c,2023-06-25 17:10:19,268.9,1,0,influencer,repeat_customer
j_d990c535e9,u_6209c29a6797,2023-08-10 17:06:34,71.99,3,9,paid_search_bing,brand_aware_browser
j_e185306f47,u_e2c640d58bf9,2023-09-06 17:50:25,90.25,4,15,direct,high_intent_shopper
j_3ff480f24f,u_fb80a2fc16b3,2023-03-23 02:50:14,152.01,5,12,paid_search_google,new_visitor
j_370800fcc9,u_f1b3bf972ebd,2023-09-20 03:36:24,135.92,1,0,paid_social_facebook,repeat_customer
j_0af321d97d,u_069b9f85febe,2023-09-08 09:57:57,103.32,1,0,display_programmatic,high_intent_shopper
j_95ceec5e06,u_a6d1b9e9e4f2,2023-03-12 16:35:10,186.17,5,25,paid_search_google,high_intent_shopper
j_1d34eea977,u_efa976092c14,2023-12-25 09:01:26,162.07,2,15,display_programmatic,brand_aware_browser
j_27fb6a85af,u_042435faf93a,2023-10-04 11:59:01,112.2,1,0,paid_social_instagram,repeat_customer
j_866302c535,u_976fb1e4c2bb,2023-11-27 11:21:25,78.71,5,15,paid_social_facebook,price_sensitive
j_a7f86359bb,u_5f478e1d6c13,2023-11-04 11:50:04,74.75,3,12,paid_search_google,high_intent_shopper
j_ba4e5d2752,u_e4df2f35f7dd,2023-09-08 02:07:31,68.11,2,3,paid_search_google,repeat_customer
j_b023cb6638,u_a86e588a938e,2023-05-19 02:56:09,155.87,1,0,paid_social_facebook,high_intent_shopper
j_6c8f1162d1,u_d178fde14087,2023-06-27 19:34:27,86.56,5,24,paid_search_google,brand_aware_browser
j_ca7c5bfe66,u_05213a03a156,2023-06-26 19:58:26,70.8,8,23,email_newsletter,brand_aware_browser
j_e429b32dc0,u_e4a1fcb3cd8f,2023-03-08 08:00:41,129.78,1,0,paid_social_facebook,repeat_customer
j_969e60e687,u_f70f547f456d,2023-05-24 15:36:08,48.27,5,14,paid_search_google,brand_aware_browser
j_2f4ed08ffe,u_ff97ea3d1943,2023-06-08 08:09:06,58.4,1,0,display_programmatic,repeat_customer
j_6bf5515342,u_3f352c74d2cf,2023-09-13 21:45:49,123.49,1,0,paid_social_instagram,high_intent_shopper
j_7496c7c478,u_dda6a94a8c4c,2023-04-13 01:28:15,138.42,2,12,paid_search_bing,repeat_customer
j_944e97f1e5,u_8daed7fba6fd,2023-02-18 21:28:05,53.81,2,1,direct,high_intent_shopper
j_5ea5bb3ce0,u_6a6eb15370a4,2023-03-08 01:19:22,80.55,2,0,paid_social_instagram,high_intent_shopper
j_f3c84737a8,u_b3cf2da1214a,2023-11-25 18:45:13,61.11,2,3,paid_search_google,high_intent_shopper
j_5c2e4f7899,u_971af33b9ff9,2023-04-09 17:01:14,172.1,1,0,paid_social_instagram,repeat_customer
j_54691ec9b6,u_a1f9ede56774,2023-08-14 02:22:19,24.23,4,21,paid_search_google,price_sensitive
j_86234459ea,u_305d3db2bd57,2023-04-21 02:42:54,48.69,4,10,direct,price_sensitive
j_3bed76c436,u_8ed90a6d6cdb,2023-12-19 08:00:03,66.09,1,0,direct,high_intent_shopper
j_87041c5bd0,u_93685a40c1ed,2023-09-20 06:59:13,106.58,3,16,organic_search_seo,high_intent_shopper
j_7fe5ff3d96,u_a138a07a3a1e,2023-05-04 15:11:58,96.32,1,0,paid_search_google,high_intent_shopper
j_b4769d3cfa,u_45001e538828,2023-05-21 03:46:22,234.11,1,0,paid_social_facebook,repeat_customer
j_1e71e81fd1,u_7677bca70d89,2023-08-11 08:28:26,139.55,4,22,paid_social_instagram,high_intent_shopper
j_7deeb88ea5,u_f9266182a175,2023-08-11 19:07:15,65.98,1,0,email_newsletter,high_intent_shopper
j_e71d6a4848,u_f19d1f861854,2023-05-04 00:17:59,126.79,2,9,paid_search_google,repeat_customer
j_aabfa21c54,u_9734b31dc6c1,2023-02-04 14:52:39,74.05,1,0,paid_social_instagram,price_sensitive
j_558a62bf7b,u_57024e089bb1,2023-03-22 21:11:39,162.72,1,0,display_programmatic,repeat_customer
j_cb64af96b5,u_e7541f6316d5,2023-08-14 13:40:58,43.93,7,18,paid_social_facebook,brand_aware_browser
j_bb4f71e93e,u_2a92701858ff,2023-08-27 15:02:10,61.11,1,0,paid_social_instagram,high_intent_shopper
j_9904f4409e,u_74bc122dd2ff,2023-11-23 00:47:13,224.36,3,20,paid_search_google,repeat_customer
j_5f3ccc8849,u_75803d34ca26,2023-11-09 14:57:12,182.79,3,18,paid_search_google,repeat_customer
j_e5be1fb2b1,u_11279c866ef4,2023-12-05 14:41:00,134.19,1,0,display_programmatic,high_intent_shopper
j_0fbbee99c7,u_a9ff0d196c21,2023-09-13 09:05:42,97.09,3,9,direct,high_intent_shopper
j_e84dd5bc4e,u_c7942caa7a5c,2023-05-09 19:23:49,139.83,3,4,paid_search_google,high_intent_shopper
j_2e73b7c9c7,u_11ca8e16fb28,2023-10-02 06:40:09,220.44,1,0,paid_social_facebook,repeat_customer
j_e216f11d69,u_4bfd260f821f,2023-05-14 17:08:55,85.1,2,28,email_newsletter,high_intent_shopper
j_ef0cff4024,u_f6d5d17b8c06,2023-09-14 06:19:38,18.54,3,15,direct,price_sensitive
j_13a37f2ece,u_bcfebac77ad7,2023-04-20 10:57:03,129.01,1,0,paid_social_facebook,repeat_customer
j_076eaec4ec,u_c148d6ca80c5,2023-11-14 10:38:58,164.85,1,0,paid_social_instagram,repeat_customer
j_e41d53840d,u_b4d3fb0ce9e8,2023-12-03 08:45:05,80.12,7,19,organic_search_seo,new_visitor
j_6ccc188e9f,u_2f75c078a76f,2023-10-27 03:43:58,99.18,1,0,influencer,high_intent_shopper
j_e91af49186,u_68aa260a44cb,2023-05-05 01:13:01,308.51,4,14,display_programmatic,repeat_customer
j_40149299f1,u_549249024c58,2023-09-18 20:37:46,61.29,5,25,paid_search_google,new_visitor
j_d2f07274a6,u_4e2d3c9f1432,2023-04-22 23:57:11,25.84,3,22,organic_search_seo,price_sensitive
j_ce305e06c9,u_3ff47205bc7e,2023-05-25 10:09:19,227.44,2,0,display_programmatic,high_intent_shopper
j_cb493580d0,u_e25b90c909a0,2023-08-04 06:53:56,151.39,4,26,paid_search_google,high_intent_shopper
j_982078087c,u_4ce7b2f97939,2023-06-06 19:35:29,21.42,2,5,paid_social_facebook,price_sensitive
j_67ab5fa794,u_cce9e11094e4,2023-03-10 14:52:45,135.47,2,7,email_newsletter,repeat_customer
j_e190360b43,u_2fec10cbef7b,2023-07-31 12:43:17,167.95,2,23,email_newsletter,high_intent_shopper
j_1c4791a7f3,u_dc7c95c1cf6d,2023-07-01 11:01:13,72.16,1,0,paid_social_facebook,brand_aware_browser
j_161ed28922,u_2c34032db2ad,2023-04-19 12:36:18,227.74,3,19,direct,high_intent_shopper
j_6ecbdb593f,u_5d4c15c2a84d,2023-08-20 14:48:43,221.34,2,10,paid_search_google,repeat_customer
j_44b2556743,u_e3b9420fa3fe,2023-02-19 16:55:32,45.81,2,5,organic_search_seo,high_intent_shopper
j_c35b9d19a4,u_2ebb05dabdca,2023-09-23 03:00:29,67.24,5,18,paid_search_google,high_intent_shopper
j_373bc09d28,u_0471b46e247f,2023-12-07 07:49:18,126.97,3,5,influencer,new_visitor
j_f687fcf267,u_06f7b393083b,2023-03-21 19:23:37,138.65,6,17,organic_search_seo,brand_aware_browser
j_ea932877d5,u_5256174ed47d,2023-06-04 01:38:02,292.86,1,0,paid_social_instagram,repeat_customer
j_46125fe123,u_99bec0283ad5,2023-12-19 11:03:06,141.55,8,24,email_newsletter,new_visitor
j_315ae0b2da,u_5376fa3fec94,2023-06-05 19:00:52,130.32,3,17,paid_social_facebook,high_intent_shopper
j_42a68e85c3,u_14257015697e,2023-11-08 17:48:08,46.16,10,28,paid_social_instagram,new_visitor
j_0e389fd9f1,u_ea8a367da298,2023-05-12 11:07:21,77.08,1,0,paid_social_facebook,high_intent_shopper
j_2a70a25c2d,u_43923f61156c,2023-09-03 22:59:43,46.78,3,20,email_retargeting,price_sensitive
j_0475baf670,u_42122ee2fcc9,2023-12-20 01:44:10,86.25,3,14,paid_social_facebook,high_intent_shopper
j_0cedda74d5,u_566dcdab3055,2023-10-05 00:11:47,38.14,4,12,organic_search_seo,price_sensitive
j_c38e2ca4f6,u_8528bea30d0c,2023-06-02 16:51:29,301.87,2,13,organic_search_seo,repeat_customer
j_effcdde7ff,u_b26537197491,2023-06-05 13:48:50,114.07,2,18,paid_search_google,repeat_customer
j_e116dcc97b,u_8e6ed18daf13,2023-03-15 18:35:13,231.01,3,5,paid_search_google,repeat_customer
j_cb568416f6,u_c8c45260c89f,2023-02-07 07:37:49,102.97,3,22,paid_search_google,brand_aware_browser
j_9f4a398ea5,u_2a956ba68512,2023-09-23 03:48:22,53.95,3,11,paid_social_facebook,price_sensitive
j_5f82ce4ac4,u_a1b6264f9fb5,2023-12-18 08:53:08,68.52,4,12,paid_search_bing,brand_aware_browser
j_ad40e5e057,u_6bc8b8b1a8b4,2023-11-14 09:06:44,109.18,4,18,email_retargeting,repeat_customer
j_453c3c55b7,u_2ed65a734753,2023-03-12 04:29:28,44.8,3,16,display_programmatic,price_sensitive
j_3f5d6abe52,u_01925a7ffac6,2023-03-25 16:16:13,316.62,1,0,paid_social_facebook,repeat_customer
j_5dea8ecafe,u_2bae84582891,2023-12-28 13:32:10,202.9,1,0,paid_search_google,repeat_customer
j_cd8aed976d,u_c57e1883ad7f,2023-11-08 10:22:57,28.43,4,21,paid_social_facebook,price_sensitive
j_9b450b970f,u_3e831f981eee,2023-06-23 00:17:16,138.05,1,0,email_retargeting,high_intent_shopper
j_38cf4f22c3,u_811af1972430,2023-09-14 01:14:13,74.98,1,0,paid_social_facebook,repeat_customer
j_f40e6ecf94,u_490edcecd1a5,2023-03-06 14:25:22,58.47,4,10,email_newsletter,brand_aware_browser
j_31cc2cf6ec,u_bc6a55f80cc9,2023-08-30 06:47:02,76.49,1,0,paid_social_facebook,repeat_customer
j_67d4400521,u_3ffbb15cf246,2023-09-23 06:53:15,122.29,3,13,paid_search_google,high_intent_shopper
j_008e34f824,u_8d32c060a121,2023-04-14 16:44:47,71.23,2,0,email_retargeting,brand_aware_browser
j_b281258e30,u_78d66f2243fe,2023-03-04 14:40:50,159.9,1,0,paid_social_facebook,repeat_customer
j_903f6f794a,u_871f85a1d935,2023-09-12 15:25:48,22.19,3,7,paid_search_google,price_sensitive
j_664fa41103,u_bb7096ae5a19,2023-06-27 17:07:39,80.61,6,20,organic_search_seo,brand_aware_browser
j_bbb36bb5e3,u_d6a99f7a17ea,2023-04-08 07:14:14,48.57,9,20,paid_search_google,new_visitor
j_07ee98361e,u_7ce5ff1e89fc,2023-02-03 06:58:41,30.17,6,21,paid_social_facebook,brand_aware_browser
j_9f00d1087c,u_f7520d5635e0,2023-06-01 07:48:48,68.77,3,8,paid_search_google,high_intent_shopper
j_91102455f7,u_18b18b8b32ec,2023-07-31 11:34:54,88.62,6,26,influencer,high_intent_shopper
j_cd7aaccd0b,u_e7e56fd099fe,2023-12-13 14:49:46,128.8,3,14,paid_search_google,high_intent_shopper
j_b35ee988e7,u_2960f659e619,2023-10-20 13:42:25,98.63,7,25,direct,brand_aware_browser
j_39ed997cfd,u_269e5b571d94,2023-11-30 09:08:54,120.36,5,19,paid_search_google,brand_aware_browser
j_ab4d5d6eb7,u_0aed816ca057,2023-11-10 16:26:00,73.38,6,16,influencer,high_intent_shopper
j_5181cb2507,u_a24f9b6d6ba6,2023-03-13 12:24:00,98.87,1,0,email_retargeting,high_intent_shopper
j_771495a9e2,u_95625b99d97f,2023-04-11 03:45:00,183.72,2,19,paid_search_google,repeat_customer
j_ff4cb57b26,u_999a5e4119f3,2023-09-09 03:01:32,78.34,1,0,paid_social_facebook,high_intent_shopper
j_a8b4e0f9eb,u_6c9b53b0afbf,2023-06-15 00:25:12,61.56,4,17,email_retargeting,new_visitor
j_ff959d1a7c,u_ca7186568a6a,2023-10-29 19:15:57,149.63,1,0,paid_search_google,repeat_customer
j_bd616bf056,u_a567dcba9693,2023-12-08 11:33:17,66.85,5,19,paid_search_google,brand_aware_browser
j_fbcf4f89b1,u_6994511b6e5b,2023-12-24 21:10:12,126.73,1,0,organic_search_seo,repeat_customer
j_26f2f2da17,u_87a2025b7325,2023-03-10 01:29:07,100.24,1,0,paid_social_instagram,repeat_customer
j_649c11f1f6,u_286334cfc209,2023-03-17 02:53:38,139.07,3,2,direct,repeat_customer
j_2b92f253cd,u_7f893c7e00bc,2023-01-29 18:57:34,203.19,1,0,paid_social_facebook,repeat_customer
j_c7a9258e85,u_05166446051b,2023-09-10 10:34:09,140.28,1,0,paid_search_google,repeat_customer
j_c8cc36bad5,u_bd8852fb2ce0,2023-02-03 14:45:32,70.11,1,0,email_newsletter,repeat_customer
j_3afa2b304e,u_54e05958e6dd,2023-08-30 13:26:18,60.34,1,0,paid_social_instagram,price_sensitive
j_946d64ef60,u_0787ee9e8990,2023-12-07 01:31:54,136.92,2,10,paid_search_google,high_intent_shopper
j_e5a2f6a66c,u_c7f343da4ae5,2023-05-03 00:07:31,50.97,5,23,paid_search_google,brand_aware_browser
j_51be4d2e15,u_95238115b59d,2023-06-29 09:30:10,107.51,1,0,paid_search_google,repeat_customer
j_fc8c101236,u_80721ec0fd98,2023-10-17 13:23:42,45.42,7,23,paid_search_google,price_sensitive
j_f195e076c7,u_1f1289f6c861,2023-06-09 04:58:07,46.74,1,0,paid_social_facebook,repeat_customer
j_11e6ed2353,u_a9d42eaf42dd,2023-10-17 13:28:55,57.76,6,22,paid_search_google,high_intent_shopper
j_35a57b95c2,u_02069f8e7e60,2023-11-28 16:51:26,43.25,2,12,paid_search_google,high_intent_shopper
j_80f86ce5ff,u_b682859cc01b,2023-04-06 12:49:27,86.7,1,0,influencer,high_intent_shopper
j_456e8cb6e7,u_bd9ee442ef97,2023-09-29 19:51:33,88.73,1,0,paid_social_facebook,repeat_customer
j_950b874d06,u_dd7491bf1c75,2023-07-28 11:23:19,45.31,1,0,paid_social_facebook,high_intent_shopper
j_4bae1fb5dc,u_b211c4280cae,2023-10-18 13:20:11,157.41,1,0,email_newsletter,high_intent_shopper
j_b4463d922f,u_207312297db8,2023-06-21 10:00:33,39.01,1,0,paid_social_facebook,high_intent_shopper
j_4357703e15,u_6c5000e25b13,2023-05-11 22:23:19,52.37,5,27,email_retargeting,repeat_customer
j_531e5f7a4e,u_97028f2847be,2023-09-26 16:51:33,119.83,2,0,email_retargeting,brand_aware_browser
j_3c9bf39774,u_740e0f548f19,2023-07-12 02:08:50,330.13,1,0,email_retargeting,repeat_customer
j_ea9635326f,u_eaaaeb636723,2023-10-19 12:11:51,138.65,3,13,display_programmatic,repeat_customer
j_8169fca76a,u_85dc9ee7548b,2023-03-15 18:32:01,99.33,5,18,paid_social_facebook,new_visitor
j_1f37f28281,u_53921e956354,2023-09-22 19:37:16,84.98,6,24,email_newsletter,new_visitor
j_4862872162,u_c5ad7ee03c59,2023-08-24 21:31:33,164.54,4,27,paid_social_facebook,repeat_customer
j_ffbe46531d,u_61d28fb99797,2023-04-28 20:12:18,127.75,3,14,paid_search_google,repeat_customer
j_512a381718,u_877ae5cdb74d,2023-09-28 08:59:23,79.58,1,0,paid_search_google,repeat_customer
j_6615d5554a,u_cd59587476d0,2023-11-02 10:32:37,93.32,2,13,paid_search_google,high_intent_shopper
j_442b6d7fe6,u_24688ac18337,2023-04-17 22:27:00,53.93,1,0,paid_social_facebook,high_intent_shopper
j_a4a82995e3,u_8089ea7c8402,2023-08-31 14:01:14,119.45,1,0,display_programmatic,repeat_customer
j_6699af5c27,u_bd476c328000,2023-10-24 23:03:21,125.8,3,22,email_newsletter,repeat_customer
j_44cb7824e1,u_c1663d10c219,2023-10-17 22:00:54,164.7,1,0,paid_social_facebook,repeat_customer
j_a3cc24edaa,u_4f2cc80286f6,2023-02-03 16:13:29,84.75,3,28,paid_search_google,repeat_customer
j_114795a57a,u_e33115d7b069,2023-12-16 11:50:22,68.94,4,18,organic_search_seo,high_intent_shopper
j_6bbdb9aeda,u_902eaad688d0,2023-05-23 23:09:04,93.97,3,5,email_retargeting,high_intent_shopper
j_283c8bd5d8,u_a95651b901e6,2023-04-08 18:53:37,120.16,1,0,influencer,high_intent_shopper
j_2182268d01,u_cde45b498c98,2023-01-25 09:04:16,66.5,1,0,display_programmatic,brand_aware_browser
j_4efe8e1661,u_1820b85517b2,2023-06-01 00:36:44,79.58,3,16,direct,high_intent_shopper
j_e05ff1558b,u_3ccffdc3ef55,2023-09-19 00:29:13,81.72,3,17,email_retargeting,repeat_customer
j_4e5df1cdd5,u_f1dae795243c,2023-09-02 04:50:07,45.3,4,13,email_retargeting,new_visitor
j_d50eae37c4,u_9a554c62e06e,2023-01-27 15:26:56,62.68,3,7,direct,repeat_customer
j_24c7b40564,u_52bb7580c8d1,2023-12-27 21:51:29,53.83,3,17,email_retargeting,price_sensitive
j_43cc67de99,u_ef8896039be8,2023-02-17 03:52:40,52.33,3,22,paid_social_facebook,new_visitor
j_85be4f14b3,u_aa5fe46ab298,2023-06-22 23:40:01,122.08,3,14,direct,repeat_customer
j_c238afb197,u_136e11f7e4ab,2023-11-18 14:41:48,66.95,5,28,paid_search_bing,price_sensitive
j_850cc6d743,u_b95f90e81382,2023-04-18 13:09:19,153.3,2,2,direct,repeat_customer
j_e408db699b,u_5cfa13f2724a,2023-09-11 15:59:09,155.69,1,0,paid_social_instagram,repeat_customer
j_c444812991,u_deaa262fcf40,2023-07-06 22:00:48,130.7,1,0,display_programmatic,repeat_customer
j_fc978381aa,u_27e2e3afefb8,2023-03-31 13:06:43,82.91,1,0,direct,repeat_customer
j_a8985b8880,u_0049e8097770,2023-03-24 15:42:48,195.72,1,0,paid_social_instagram,repeat_customer
j_0045d8529f,u_c02302d71f51,2023-02-24 17:20:25,46.16,5,10,influencer,high_intent_shopper
j_f34386ad77,u_0a003a35384f,2023-10-07 01:19:18,87.29,2,16,direct,repeat_customer
j_5a4dda9546,u_c4277a198ad5,2023-03-02 14:55:23,71.95,1,0,organic_search_seo,high_intent_shopper
j_11df1e6967,u_bc3c1c312c98,2023-09-24 09:57:29,154.5,1,0,display_programmatic,repeat_customer
j_a3c9087115,u_65684f0def9d,2023-07-18 17:29:29,135.56,1,0,paid_social_facebook,high_intent_shopper
j_c7d7c7e881,u_2289b5b201e9,2023-09-05 18:15:25,92.31,1,0,paid_search_google,high_intent_shopper
j_fd9d994111,u_5b4f84123ab6,2023-07-25 01:01:20,96.92,3,5,organic_search_seo,repeat_customer
j_8f3cecd448,u_8b9ecee964f4,2023-03-04 17:18:41,47.7,2,4,paid_search_google,high_intent_shopper
j_404b37c6fb,u_2e39ec09c1d8,2023-09-06 15:56:32,102.52,6,21,email_retargeting,brand_aware_browser
j_410b24ecb1,u_cbedfb57211e,2023-09-08 23:40:47,88.81,2,3,paid_search_google,repeat_customer
j_8f7da91c38,u_808b9eb2e9fe,2023-05-01 14:32:38,50.9,3,13,paid_search_google,high_intent_shopper
j_37705f5b10,u_aa44e176f300,2023-04-13 19:47:41,153.82,3,21,email_newsletter,repeat_customer
j_a9b2680827,u_afab8e201ec4,2023-09-16 10:14:56,69.68,5,23,paid_social_instagram,high_intent_shopper
j_f4f5b139fa,u_4971989df6a6,2023-11-30 13:32:46,125.69,1,0,influencer,repeat_customer
j_6525058022,u_c16c4f83a430,2023-08-02 12:40:16,59.43,1,0,paid_social_facebook,repeat_customer
j_bf537fed95,u_5a2e6836aaeb,2023-06-20 05:05:48,69.23,1,0,paid_social_instagram,high_intent_shopper
j_efd9e57ff3,u_23783d283c9d,2023-05-29 12:50:03,61.26,1,0,paid_search_google,high_intent_shopper
j_3d6d52ed6c,u_ecb3df62f41e,2023-04-06 00:48:52,90.7,1,0,direct,high_intent_shopper
j_f3c284079d,u_49f72f27e395,2023-07-05 08:52:22,71.13,5,22,direct,brand_aware_browser
j_79a897d142,u_0fe343c25763,2023-06-05 01:47:20,84.54,1,0,paid_search_google,high_intent_shopper
j_3e3229f87b,u_e38eefcded1a,2023-05-19 13:22:55,191.05,1,0,email_retargeting,repeat_customer
j_840fd0bae5,u_eeafba6337db,2023-12-21 06:45:47,42.96,4,14,paid_social_facebook,brand_aware_browser
j_4b738e1719,u_ddc5a61868d5,2023-08-14 14:19:53,209.42,1,0,direct,repeat_customer
j_4573e4cdda,u_d9f9feb32b5d,2023-05-03 00:45:05,118.02,5,21,influencer,high_intent_shopper
j_777e704edc,u_49230f4ec25e,2023-06-29 01:47:03,86.63,1,0,display_programmatic,repeat_customer
j_80be19c96f,u_249ed7ed500b,2023-08-28 10:22:51,87.51,6,18,paid_social_facebook,high_intent_shopper
j_cdb31eda14,u_eccb10295fdd,2023-07-01 20:57:37,56.05,3,4,influencer,brand_aware_browser
j_de244f46b5,u_c619f53f3e89,2023-11-05 22:19:55,75.34,3,17,email_newsletter,high_intent_shopper
j_1c5bca199f,u_e9567dd16c98,2023-08-01 17:18:36,27.26,5,12,paid_social_instagram,price_sensitive
j_467dba5826,u_64d657ae7b0c,2023-03-08 08:27:04,233.21,1,0,display_programmatic,high_intent_shopper
j_63432641d1,u_a1e916f79678,2023-04-01 04:17:01,29.64,4,9,paid_search_google,brand_aware_browser
j_8125c261ed,u_128aa172d606,2023-02-11 08:27:42,73.28,3,6,direct,high_intent_shopper
j_07bb23389d,u_65f792603fd4,2023-09-17 15:00:52,37.9,4,24,email_newsletter,price_sensitive
j_dcae1db62a,u_119af1badae5,2023-03-13 22:40:52,166.99,1,0,paid_social_facebook,high_intent_shopper
j_878c2c257c,u_412e4221c3f0,2023-07-14 19:35:32,87.96,1,0,paid_social_facebook,repeat_customer
j_0da9703175,u_f24052437b4f,2023-05-27 07:12:23,59.49,3,12,paid_search_google,brand_aware_browser
j_299c54155f,u_222eaa5f61e3,2023-05-04 03:53:28,61.77,4,14,paid_social_instagram,high_intent_shopper
j_4ce4f11657,u_e2e61fe2d23a,2023-03-18 07:39:37,10.72,4,22,influencer,price_sensitive
j_332248aacb,u_b68790c5d1b5,2023-06-26 02:13:09,62.08,1,0,paid_social_facebook,repeat_customer
j_6d3f7ddfbd,u_86da09daf4ec,2023-12-25 04:02:31,137.31,5,21,paid_search_google,brand_aware_browser
j_23aa9de9e7,u_07c95004b307,2023-10-28 09:56:48,70.83,2,15,paid_search_bing,brand_aware_browser
j_6aee258e6b,u_86bc8a762711,2023-07-15 09:04:39,105.61,2,7,paid_search_google,repeat_customer
j_199ca6fb70,u_3489cbbef9dc,2023-05-13 21:03:35,71.0,6,26,email_newsletter,brand_aware_browser
j_4928d5eebe,u_b60808c00489,2023-06-08 16:21:31,82.87,1,0,display_programmatic,repeat_customer
j_75c57aea3a,u_1b685cda8438,2023-02-23 22:48:32,90.96,1,0,display_programmatic,brand_aware_browser
j_7b808dccc3,u_66445323e8bd,2023-09-22 00:24:04,75.76,5,16,paid_search_google,high_intent_shopper
j_75361ea29b,u_338b18dea6b3,2023-03-30 03:49:47,168.13,1,0,paid_search_google,repeat_customer
j_7acc0e22c8,u_6555ad926002,2023-06-04 14:27:36,96.8,3,21,paid_search_bing,high_intent_shopper
j_fefb683af3,u_85ffcdbe7c19,2023-12-13 08:06:58,48.37,5,17,paid_search_google,price_sensitive
j_bc9d85bac9,u_ccb9071865bf,2023-03-16 19:31:11,80.38,2,14,display_programmatic,price_sensitive
j_54855de6ea,u_9f3e4729ec28,2023-05-22 19:17:35,108.89,1,0,display_programmatic,repeat_customer
j_e679e0b81a,u_41a09a7c763b,2023-10-07 15:23:59,20.35,1,0,paid_social_facebook,price_sensitive
j_55603c28a8,u_8a261962b2dc,2023-11-20 19:19:19,96.45,4,22,paid_search_google,brand_aware_browser
j_8fcc169874,u_4b32a31769d3,2023-03-30 23:55:19,160.45,4,5,paid_social_facebook,high_intent_shopper
j_388a020ef3,u_c34b7bf955ae,2023-12-02 16:01:19,50.38,5,18,email_newsletter,price_sensitive
j_672b450075,u_4b1eee16b333,2023-10-09 16:59:59,98.91,3,11,organic_search_seo,high_intent_shopper
j_20d81e9b46,u_4bbcfbbd305e,2023-08-15 04:37:45,100.8,1,0,paid_social_facebook,high_intent_shopper
j_bb63bd40c3,u_8444eb520639,2023-06-25 08:23:08,46.91,2,0,email_newsletter,price_sensitive
j_726b0ffa79,u_578afac6015b,2023-05-20 17:36:14,136.07,1,0,paid_search_google,repeat_customer
j_f8667f2bb0,u_38d5e3dd8fd8,2023-04-13 02:44:26,32.93,5,12,paid_social_facebook,price_sensitive
j_cabcddaa74,u_97474644d551,2023-04-08 01:48:30,87.82,2,6,email_newsletter,high_intent_shopper
j_4f7bd00d5a,u_f7ac81580847,2023-07-17 16:05:46,32.65,4,13,direct,price_sensitive
j_0d80a180e5,u_0fe2d0730cdb,2023-02-18 14:51:02,67.3,4,24,paid_social_instagram,brand_aware_browser
j_0ada7d129d,u_9db6be3ac60a,2023-07-21 05:14:38,28.73,2,7,direct,repeat_customer
j_1cee38f83c,u_6143b50c388d,2023-03-09 13:41:50,57.71,3,14,paid_search_google,high_intent_shopper
j_0e43faed41,u_9a1f90272273,2023-06-24 22:20:38,70.02,6,24,paid_social_facebook,brand_aware_browser
j_17dae065e0,u_48cbae001545,2023-08-11 07:46:53,74.44,5,22,paid_search_google,brand_aware_browser
j_51e89f7107,u_82bd6134552d,2023-06-26 04:04:40,42.45,3,9,paid_social_instagram,brand_aware_browser
j_fac08906d9,u_6665364f7026,2023-03-29 09:17:40,61.29,1,0,paid_social_facebook,high_intent_shopper
